Age,Education,Experience,SkillsScore,Certifications,JobRole,CompanyType,Salary
-1.1809447641719961,3,0.38269426506931187,0.5917756025220923,1.5308655649311018,1,2,237635
0.14870841112524308,2,-0.11706318513612032,-0.822917337200098,1.5308655649311018,5,1,198033
0.6805696812441387,1,-1.3164810656291575,1.7117408464688262,1.1862312639560677,0,1,164046
-1.624162489271076,0,-0.7167721253826389,-0.7639717980450067,1.5308655649311018,5,1,159353
-1.269588309191812,2,1.1823061853980033,1.240176533228096,0.8415969629810335,1,1,250700
0.6805696812441387,1,-0.3169661652182932,1.4170131506933699,0.4969626620059993,3,2,158323
0.6805696812441387,2,0.882451715274744,-0.8818628763551892,-0.8815745418941373,3,2,169073
-0.02857867891438882,2,1.6820636356034355,-0.822917337200098,0.8415969629810335,1,2,220251
0.8578567712837707,2,1.4821606555212625,-0.8818628763551892,-1.2262088428691715,2,1,209649
-0.8263705840927323,2,0.18279128498713898,1.5938497681586437,-1.2262088428691715,1,1,219784
0.6805696812441387,2,-0.21701467517720677,0.2381023675915447,1.5308655649311018,0,2,186820
0.41463904618469094,1,1.582112145562349,-1.1176450329755543,-0.8815745418941373,4,2,193848
1.655648676462114,0,-1.6163355357524167,-1.707100424526467,0.4969626620059993,5,1,131424
1.1237874063432185,0,1.6820636356034355,-0.8818628763551892,-1.5708431438442056,5,0,202216
-1.712806034290892,0,0.9824032053158305,-0.23346194564918538,0.8415969629810335,3,2,180167
0.5919261362243228,0,-1.2165295755880712,1.240176533228096,0.4969626620059993,2,2,159864
-0.6490834940531005,1,-0.9166751054648118,-1.5302638070611931,-0.5369402409191032,3,2,91083
-1.53551894425126,3,0.18279128498713898,0.7686122199873661,-0.192305939944069,0,1,211529
1.655648676462114,3,-1.7162870257935032,-1.4713182679061019,1.5308655649311018,1,2,164088
-1.269588309191812,1,-1.0166265955058982,0.29704790674663595,-1.5708431438442056,5,2,125573
-1.0923012191521801,1,0.48264575511039826,-0.9997539546653718,-0.5369402409191032,0,2,143048
0.5919261362243228,2,-1.5163840457113305,-1.1765905721306456,-1.5708431438442056,3,2,97194
-1.0036576741323642,2,-1.416432555670244,-1.1176450329755543,-1.5708431438442056,3,2,105805
1.4783615864224824,2,0.6825487351925712,-0.7050262588899154,1.5308655649311018,5,0,209825
1.1237874063432185,0,-0.3169661652182932,0.2381023675915447,-1.5708431438442056,3,0,149798
0.32599550116487497,2,0.2827427750282254,0.532830063367001,0.4969626620059993,2,2,202927
-0.47179640401346856,3,1.6820636356034355,0.6507211416771835,0.4969626620059993,3,2,242033
1.0351438613234025,0,-0.4169176552593796,0.7096666808322748,-0.5369402409191032,4,2,179611
1.0351438613234025,2,-0.6168206353415525,1.1812309940730048,-1.2262088428691715,1,2,174700
0.32599550116487497,0,-0.11706318513612032,-0.4102985631144591,-0.8815745418941373,3,1,155537
-0.7377270390729164,3,-0.9166751054648118,-1.3534271895959193,0.8415969629810335,4,1,182000
1.655648676462114,2,1.6820636356034355,1.7117408464688262,0.8415969629810335,0,1,242078
-1.624162489271076,3,-0.516869145300466,0.532830063367001,0.15232836103096517,3,0,179567
-1.53551894425126,3,-0.3169661652182932,-1.5892093462162844,1.5308655649311018,2,2,186558
1.4783615864224824,3,-0.017111695095033887,-1.058699493820463,1.1862312639560677,0,1,189254
-0.2945093139738367,2,1.4821606555212625,-1.3534271895959193,1.1862312639560677,3,2,192259
-1.624162489271076,1,-1.2165295755880712,1.1222854549179135,-0.5369402409191032,5,2,138059
-1.624162489271076,2,0.882451715274744,0.0018429191561589288,-1.5708431438442056,4,0,207507
0.6805696812441387,3,0.48264575511039826,0.17915682843645345,-1.5708431438442056,4,0,213833
0.23735195614505902,2,0.882451715274744,0.4149389850568185,1.5308655649311018,5,1,226409
1.4783615864224824,0,1.582112145562349,1.0633399157628223,-0.192305939944069,1,1,262515
1.0351438613234025,1,-0.4169176552593796,0.0018429191561589288,-1.2262088428691715,2,0,141368
1.1237874063432185,0,-1.0166265955058982,-1.6481548853713757,0.15232836103096517,4,0,154840
-1.712806034290892,1,1.6820636356034355,0.6507211416771835,0.4969626620059993,0,2,197368
-0.11722222393420477,1,0.08283979494605255,-1.3534271895959193,-1.5708431438442056,2,2,143328
-1.624162489271076,0,1.1823061853980033,0.12021128928136218,0.15232836103096517,4,1,220027
0.5032825912045069,2,-0.4169176552593796,-1.5302638070611931,0.8415969629810335,1,1,184590
1.0351438613234025,0,0.18279128498713898,-0.5871351805797329,-0.192305939944069,0,0,153287
-1.269588309191812,2,0.6825487351925712,1.1812309940730048,0.4969626620059993,2,1,240287
1.0351438613234025,2,0.5825972451514847,1.3580676115382786,1.5308655649311018,0,2,223805
-1.446875399231444,0,-0.4169176552593796,0.3559934459017272,0.15232836103096517,5,0,198347
-0.8263705840927323,3,0.7825002252336576,0.12021128928136218,-0.5369402409191032,3,2,202477
-0.2945093139738367,0,0.48264575511039826,-0.11557086733900285,0.4969626620059993,5,0,181543
1.5670051314422984,1,0.38269426506931187,-0.9997539546653718,1.5308655649311018,2,0,188496
0.32599550116487497,0,0.08283979494605255,-1.707100424526467,1.1862312639560677,3,2,137019
-1.358231854211628,2,-1.5163840457113305,1.7706863856239174,1.5308655649311018,5,1,176975
1.2124309513630345,3,0.08283979494605255,1.5349042290035524,1.5308655649311018,3,1,230492
-1.269588309191812,0,-0.9166751054648118,0.29704790674663595,0.4969626620059993,4,1,186245
0.14870841112524308,0,0.9824032053158305,1.0633399157628223,-0.192305939944069,0,1,204857
-0.8263705840927323,3,0.18279128498713898,0.0023202109711796663,0.4969626620059993,3,2,179954
-0.38315285899365265,3,-1.1165780855469847,1.4170131506933699,-0.8815745418941373,4,0,195920
1.1237874063432185,3,-0.4169176552593796,0.3559934459017272,-1.2262088428691715,1,2,187818
-1.0036576741323642,2,-0.9166751054648118,1.5938497681586437,-0.192305939944069,5,1,177916
-1.269588309191812,3,0.08283979494605255,1.4759586898484611,-0.5369402409191032,1,1,225042
-0.38315285899365265,1,-0.4169176552593796,-0.29240748480427664,-0.192305939944069,2,2,144322
0.7692132262639547,0,-0.11706318513612032,-0.822917337200098,0.8415969629810335,4,0,192326
-1.53551894425126,3,1.1823061853980033,1.652795307313735,-0.5369402409191032,1,2,241053
-0.02857867891438882,3,-0.9166751054648118,-0.6460807197348242,1.1862312639560677,1,2,177102
1.3897180414026664,2,1.4821606555212625,-1.707100424526467,0.4969626620059993,4,2,225653
-0.11722222393420477,2,0.6825487351925712,-1.4713182679061019,1.5308655649311018,0,0,194465
0.5032825912045069,0,-0.4169176552593796,1.240176533228096,0.4969626620059993,3,2,167586
-1.53551894425126,1,-0.7167721253826389,-0.4692441022695504,0.8415969629810335,2,2,142103
-0.11722222393420477,0,1.6820636356034355,-0.3513530239593679,0.15232836103096517,2,1,215335
-0.02857867891438882,3,-0.4169176552593796,0.7686122199873661,0.8415969629810335,5,2,204049
1.0351438613234025,1,1.1823061853980033,0.8865032982975486,-0.8815745418941373,3,1,191696
-1.1809447641719961,1,-1.416432555670244,1.2991220723831873,1.5308655649311018,5,1,167630
1.1237874063432185,1,-1.416432555670244,0.4149389850568185,1.5308655649311018,2,1,164869
1.655648676462114,1,0.9824032053158305,1.3580676115382786,-1.5708431438442056,3,0,180764
-0.20586576895402073,0,-1.0166265955058982,0.3559934459017272,0.15232836103096517,1,1,175506
-1.712806034290892,2,-1.6163355357524167,0.3559934459017272,-1.5708431438442056,0,2,121509
-0.8263705840927323,2,0.38269426506931187,-1.5302638070611931,1.1862312639560677,1,2,184794
0.6805696812441387,3,-0.21701467517720677,0.3559934459017272,-1.2262088428691715,0,1,177789
0.41463904618469094,2,1.082354695356917,1.2991220723831873,-1.2262088428691715,4,1,237338
0.23735195614505902,2,1.1823061853980033,1.3580676115382786,0.4969626620059993,5,2,225250
0.9465003163035867,2,-0.6168206353415525,-0.7050262588899154,-1.2262088428691715,5,1,145933
0.8578567712837707,2,1.6820636356034355,1.1812309940730048,1.5308655649311018,4,0,262963
1.3010744963828504,3,-0.7167721253826389,-0.822917337200098,0.8415969629810335,3,1,159629
-1.1809447641719961,0,0.2827427750282254,0.6507211416771835,0.15232836103096517,4,0,208563
-0.38315285899365265,1,0.2827427750282254,-0.7050262588899154,0.4969626620059993,2,0,182243
0.5032825912045069,2,-1.3164810656291575,-0.4692441022695504,0.4969626620059993,4,0,157558
-1.624162489271076,0,0.18279128498713898,-1.6481548853713757,0.15232836103096517,0,1,161935
-1.712806034290892,2,-1.5163840457113305,-0.5281896414246416,1.5308655649311018,2,0,161342
-0.7377270390729164,0,1.4821606555212625,0.3559934459017272,1.1862312639560677,4,0,245149
-1.358231854211628,1,-0.9166751054648118,0.8275577591424573,1.1862312639560677,5,1,168078
1.4783615864224824,1,-0.9166751054648118,0.532830063367001,0.4969626620059993,1,0,172081
1.0351438613234025,1,-1.416432555670244,1.004394376607731,1.1862312639560677,0,1,156596
-1.0036576741323642,2,1.6820636356034355,0.532830063367001,1.5308655649311018,0,2,226460
1.3010744963828504,2,-0.11706318513612032,-0.05662532818391159,-0.8815745418941373,3,0,158012
-0.11722222393420477,2,1.582112145562349,1.4170131506933699,-0.8815745418941373,1,1,247433
-0.38315285899365265,1,0.5825972451514847,-0.23346194564918538,-1.5708431438442056,0,2,152135
-1.53551894425126,3,1.3822091654801762,-0.5281896414246416,-0.192305939944069,4,0,232223
-0.02857867891438882,0,-1.7162870257935032,-0.7639717980450067,-0.5369402409191032,0,0,98937
0.32599550116487497,3,-1.0166265955058982,-0.822917337200098,-1.2262088428691715,0,1,152879
1.1237874063432185,2,0.48264575511039826,1.7706863856239174,1.1862312639560677,0,2,204599
0.32599550116487497,0,-0.6168206353415525,0.061265750126270925,-0.8815745418941373,3,1,162364
-0.8263705840927323,3,-0.6168206353415525,1.240176533228096,0.8415969629810335,0,0,186839
-1.0923012191521801,2,-0.3169661652182932,-1.2355361112857368,0.15232836103096517,0,0,143752
1.3897180414026664,0,0.08283979494605255,0.061265750126270925,-0.192305939944069,3,0,160613
1.5670051314422984,2,0.7825002252336576,-0.9408084155102805,-1.5708431438442056,2,0,188355
-0.02857867891438882,0,1.082354695356917,1.1222854549179135,-0.5369402409191032,1,2,221582
1.3010744963828504,3,0.38269426506931187,0.4149389850568185,-0.8815745418941373,2,2,216135
0.41463904618469094,3,0.2827427750282254,-1.6481548853713757,-1.5708431438442056,5,1,169126
1.3010744963828504,2,0.18279128498713898,1.2991220723831873,-0.192305939944069,3,1,192527
0.41463904618469094,0,1.082354695356917,1.0633399157628223,0.15232836103096517,3,1,214656
0.7692132262639547,2,-1.416432555670244,0.9454488374526397,-1.2262088428691715,0,0,141521
-0.20586576895402073,1,-1.1165780855469847,-0.9408084155102805,-0.8815745418941373,0,1,120433
-0.20586576895402073,1,0.9824032053158305,1.7117408464688262,0.15232836103096517,5,2,197473
-1.624162489271076,1,0.9824032053158305,0.17915682843645345,-0.5369402409191032,0,1,178982
1.3010744963828504,1,-1.416432555670244,0.29704790674663595,1.1862312639560677,4,1,163193
-0.38315285899365265,2,0.38269426506931187,1.652795307313735,-0.192305939944069,0,2,206266
1.3897180414026664,1,-0.6168206353415525,0.532830063367001,-0.5369402409191032,0,2,133693
1.1237874063432185,0,-1.5163840457113305,1.652795307313735,-1.2262088428691715,4,0,160395
-1.446875399231444,3,0.38269426506931187,1.004394376607731,0.15232836103096517,5,2,224454
1.1237874063432185,3,-1.6163355357524167,1.240176533228096,1.5308655649311018,4,2,195337
-0.5604399490332845,1,0.5825972451514847,-0.5871351805797329,-1.2262088428691715,3,1,152972
0.06006486610542713,1,1.582112145562349,-1.6481548853713757,0.4969626620059993,4,2,207880
-0.02857867891438882,1,0.882451715274744,1.240176533228096,-0.8815745418941373,1,0,204317
-1.0923012191521801,2,-1.7162870257935032,0.6507211416771835,1.1862312639560677,3,1,150934
-1.1809447641719961,3,-1.0166265955058982,-0.6460807197348242,-0.192305939944069,0,0,163848
-1.53551894425126,1,0.48264575511039826,1.7117408464688262,0.8415969629810335,3,2,179830
-0.2945093139738367,0,-1.2165295755880712,0.4149389850568185,0.15232836103096517,5,0,154345
1.1237874063432185,1,0.38269426506931187,-0.7050262588899154,1.5308655649311018,5,0,178354
-0.7377270390729164,3,0.6825487351925712,-0.822917337200098,0.8415969629810335,4,2,226754
0.14870841112524308,1,-0.017111695095033887,-1.5302638070611931,-0.8815745418941373,3,2,125988
0.14870841112524308,3,-0.11706318513612032,-1.058699493820463,-0.8815745418941373,0,1,168757
0.8578567712837707,1,-0.6168206353415525,-0.05662532818391159,-0.192305939944069,5,1,145855
1.5670051314422984,0,-1.2165295755880712,-1.3534271895959193,1.5308655649311018,2,1,144546
1.5670051314422984,1,0.7825002252336576,-0.9408084155102805,-0.8815745418941373,0,2,143564
-1.0923012191521801,0,0.882451715274744,1.4759586898484611,0.8415969629810335,2,0,225678
0.5919261362243228,0,-1.0166265955058982,-1.058699493820463,1.5308655649311018,1,0,162848
0.5919261362243228,1,0.08283979494605255,0.29704790674663595,0.8415969629810335,2,1,180555
1.2124309513630345,0,-1.7162870257935032,-1.4713182679061019,-1.2262088428691715,5,1,117916
0.06006486610542713,2,1.082354695356917,-0.7639717980450067,-0.5369402409191032,4,2,204673
0.8578567712837707,1,1.6820636356034355,1.652795307313735,1.5308655649311018,1,0,254454
1.1237874063432185,1,-0.4169176552593796,0.7096666808322748,-1.5708431438442056,3,1,130893
0.6805696812441387,0,1.6820636356034355,0.12021128928136218,-0.5369402409191032,0,2,199784
1.1237874063432185,0,0.18279128498713898,-1.1765905721306456,-0.5369402409191032,5,1,167803
-1.358231854211628,1,-0.516869145300466,0.7686122199873661,1.5308655649311018,1,2,186468
-0.11722222393420477,2,-1.0166265955058982,-0.7639717980450067,1.1862312639560677,1,0,163619
-1.446875399231444,0,0.18279128498713898,-1.4713182679061019,-0.8815745418941373,5,2,143056
1.3010744963828504,0,1.4821606555212625,0.8865032982975486,-1.2262088428691715,3,1,195083
-0.2945093139738367,3,0.7825002252336576,0.7096666808322748,1.1862312639560677,3,1,222891
0.6805696812441387,2,0.2827427750282254,-1.2355361112857368,1.1862312639560677,4,0,199950
0.8578567712837707,2,-0.9166751054648118,1.1222854549179135,-1.5708431438442056,2,0,174140
0.7692132262639547,1,0.5825972451514847,0.17915682843645345,0.15232836103096517,3,1,165961
-1.269588309191812,2,-0.11706318513612032,0.3559934459017272,1.5308655649311018,4,1,215419
1.3010744963828504,1,0.5825972451514847,0.3559934459017272,0.8415969629810335,2,1,208676
1.4783615864224824,3,0.2827427750282254,-0.7050262588899154,-0.8815745418941373,1,0,200976
0.32599550116487497,2,-0.516869145300466,-1.2355361112857368,1.1862312639560677,5,1,172352
0.7692132262639547,0,-0.7167721253826389,1.5938497681586437,-1.2262088428691715,3,0,156212
0.9465003163035867,3,0.08283979494605255,0.0018429191561589288,0.15232836103096517,4,1,221775
1.3010744963828504,1,-0.7167721253826389,1.1812309940730048,-1.5708431438442056,1,2,150202
1.1237874063432185,3,-0.516869145300466,-0.9408084155102805,0.4969626620059993,3,2,152167
0.06006486610542713,1,-1.7162870257935032,-0.29240748480427664,-0.8815745418941373,0,1,97779
1.0351438613234025,3,0.08283979494605255,-0.8818628763551892,0.4969626620059993,1,2,208920
0.23735195614505902,0,-0.6168206353415525,-1.4123727287510106,-0.5369402409191032,3,0,121302
1.1237874063432185,2,-1.0166265955058982,1.5349042290035524,1.1862312639560677,1,2,183700
